506,Avia Business Group,,,AUP,,N
507,Aero Servicios Expecializados,,,SVE,AEROESPECIAL,N
508,Aurigny Air Services,,GR,AUR,AYLINE,Y
509,Aus-Air,,NO,AUS,,N
510,Austral Lineas Aereas,,AU,AUT,AUSTRAL,Y
511,Aurora Aviation,,,AUU, Inc.,N
512,Air Uganda International Ltd.,,,AUX,,N
513,Aerolineas Uruguayas,,,AUY, S.A.,N
514,Australian Airlines,,AO,AUZ,AUSTRALIAN,N
515,Avianca - Aerovias Nacionales de Colombia,,AV,AVA, S.A.,Y
516,Aviation Beaufort,,,AVB,BEAUPAIR,N
517,Alamo Aviacion,,,AVD, S.L.,N
518,Aviair Aviation Ltd.,,,AVF,CARIBOO,N
519,Air Falcon,,,AVG,DJIBOUTI FALCON,N
520,AV8 Helicopters,,,AVH,KENT HELI,N
521,Avia Traffic Company,,,AVJ,ATOMIC,N
522,AV8 Helicopters,,,AVK,AVIATE-COPTER,N
523,Aviacion Ejecutiva Mexicana,,,AVM, S.A.,N
524,Air Vanuatu,,NF,AVN,AIR VAN,Y
525,Aviation at Work,,,AVO,AVIATION WORK,N
526,Avcorp Registrations,,,AVP,AVCORP,N
527,Alfa Aerospace,,,LFP,ALFA-SPACE,N
528,Atlantic Airfreight Aviation,,,LFR,LANFREIGHT,N
529,Aerolift Company,,,LFT,LIFTCO,N
530,Aviation Services,,,AVQ, Inc.,N
531,Active Aero Charter,,,AVR, Inc.,N
532,Avialsa T-35,,,AVS,AVIALSA,N
533,Asia Avia Airlines,,,AVT,ASIAVIA,N
534,Avia Sud A,,,AVU,AVIASUD,N
535,Airvantage Incorporated,,,AVV,AIRVANTAGE,N
536,Aviator Airways,,,AVW,AVIATOR,N
537,Aviapaslauga,,,AVX,PASLAUGA,N
538,ASL,,,XXX,,N
539,Air Yugoslavia,,,YRG,YUGAIR,N
540,Airlink Zambia,,K8,ZAK,,N
541,Agence Nationale des Aerodromes et de la Meteorologie,,,ZZM,,N
542,Airbus Transport International,,,BGA,BELOUGA,N
543,Air Bangladesh,,B9,BGD,AIR BANGLA,Y
544,Aviodetachment-28,,,BGF,BULGARIAN,N
545,Aero BG,,,BGG,AERO BG,N
546,Aerotaxis De La Bahia,,,BHC,BAHIA,N
547,Air Mediterranee,,DR,BIE,MEDITERRANEE,Y
548,Aviaservice,,,BIV,AVIASERVICE,N
549,Aerolineas De El Salvador,,,SZA,AESA,N
550,Swaziland Airlink,,,SZL,SWAZILINK,N
551,Air Moorea,,,TAH,AIR MOOREA,Y
552,Aerovaradero,,,AVY, S.A.,N
553,Air Valencia,,,AVZ,AIR VALENCIA,N
554,Airways International,,,AWB, Inc.,N
555,Airwork,,,AWK,AIRWORK,N
556,Australian Wetleasing,,,AWL,AUSSIEWORLD,N
557,Air Niamey,,,AWN,AIR NIAMEY,N
558,Awood Air Ltd.,,,AWO,AWOOD AIR,N
559,Arctic Wings And Rotors Ltd.,,,AWR,ARCTIC WINGS,N
560,Auo Airclub AIST-M,,,ISM,STORK,N
561,Arab Wings,,,AWS,ARAB WINGS,N
562,Air West,,,AWT,AIR WEST,N
563,Aeroline GmbH,,7E,AWU,SYLT-AIR,Y
564,Airwave Transport,,,AWV, Inc.,N
565,Air Wales,,6G,AWW,RED DRAGON,Y
566,Aeroway,,,AWY, S.L.,N
567,Air Caraïbes,,TX,FWI,FRENCH WEST,Y
568,AirWest,,,AWZ, ,N
569,Air India Express,,IX,AXB,EXPRESS INDIA,Y
570,Air Express,,,AXD,AIR SUDEX,N
571,Asian Express Airlines,,HJ,AXF,FREIGHTEXPRESS,N
572,Aeromexhaga,,,AXH,AEROMEXHAGA,N
573,Aeron International Airlines,,,AXI, Inc.,N
574,African Express Airways,,XU,AXK,EXPRESS JET,N
575,Air Exel,,XT,AXL,EXEL COMMUTER,Y
576,AirAsia,Air Asia,AK,AXM,ASIAN EXPRESS,Y
577,Alexandair,,,AXN,ALEXANDROS,N
578,Aeromax,,,AXP,AEROMAX SPAIN,N
579,Action Airlines (Action Air Charter),,,AXQ,ACTION AIR,N
580,Alberni Airways,,,BNI,ALBERNI,N
581,Aerolineas Bonanza,,,BNZ,AERO BONANZA,N
582,Aerobona,,,BOC,AEROBONA,N
583,Aboitiz Air,,,BOI,ABAIR,N
584,Axel Rent,,,AXR, S.A.,N
585,Altus Airlines,,,AXS,ALTUS,N
586,Aviaxess,,,AXV,AXAVIA,N
587,Avioimpex A.D.p.o.,,,AXX,IMPEX,N
588,Axis Airways,,6V,AXY,AXIS,N
589,Aladia Airlines,,,AYD,AIRLINES ALADIA,N
590,Aykavia Aircompany,,,AYK,,N
591,Airman,,,AYM, S.L.,N
592,Atlantic Airlines,,,AYN, S.A.,N
593,Awsaj Aviation Services,,,AYS,,N
594,Ayeet Aviation & Tourism,,,AYT,AYEET,N
595,Atlant-Soyuz Airlines,,3G,AYZ,ATLANT-SOYUZ,Y
596,Alitalia,,AZ,AZA,ALITALIA,Y
597,Azamat,,,AZB,TUMARA,N
598,Arcus-Air Logistic,,ZE,AZE,ARCUS AIR,N
599,Air Zermatt AG,,,AZF,AIR ZERMATT,N
600,Azalhelikopter,,,AZK,AZALHELICOPTER,N
601,Africa One,,,AZL,SKY AFRICA,N
602,Aerocozumel,,,AZM,AEROCOZUMEL,N
603,Amaszonas,,Z8,AZN,,Y
604,Arizona Pacific Airways,,,AZP,ARIZONA PACIFIC,N
605,Aviacon Zitotrans Air Company,,,AZS,ZITOTRANS,N
606,Azimut,,,AZT, S.A.,N
607,Azov Avia Airlines,,,AZV,AZOV AVIA,N
608,Air Zimbabwe,,UM,AZW,AIR ZIMBABWE,Y
609,Aero Jomacha,,,MHC,AERO JOMACHA,N
610,Air Memphis,,,MHS,AIR MEMPHIS,N
611,Air Memphis,,,MHU,MEPHIS UGANDA,N
612,Air Marrakech Service,,,MKH,AIR MARRAKECH,N
613,Air Max Africa,,,AZX,AZIMA,N
614,Arizona Airways,,,AZY, Inc.,N
615,Azza Transport,,,AZZ,AZZA TRANSPORT,N
616,Air Continental Inc,,,NAR,NIGHT AIR,N
617,Antanik-Air,,,NAU,ANTANIK,N
618,Air Newark,,,NER,NEWAIR,N
619,Aircraft Support and Services,,,NFF,,N
620,Aerobanana,,,OBA,AEROBANANA,N
621,Amako Airlines,,,OBK,AMAKO AIR,N
622,Aserca Airlines,,R7,OCA,AROSCA,Y
623,Afrique CArgo Service Senegal,,,NFS,,N
624,Angoservice,,,NGC,ANGOSERVICE,N
625,Angel Airlines,,,NGE,ANGEL AIR,N
626,Angel Flight America,,,NGF,ANGEL FLIGHT,N
627,Air Atonabee,,,OUL,CITY EXPRESS,N
628,Aero Nova,,,OVA,AERONOVA,N
629,Amira Air,,,XPE,EXPERT,N
630,Aero Express Intercontinental,,,XSS,INTER EXPRESS,N
631,Advance Aviation Services,,,XTJ,,N
632,Air Libya Tibesti,,,TLR,AIR LIBYA,N
633,Aerovic,,,OVC,,N
634,Airventure,,,RVE,AIRVENTURE,N
635,Aero Servicios,,,RVI,AERO SERVICIOS,N
636,Airvallee,,,RVL,AIR VALLEE,N
637,Aeromover,,,OVE,AEROMOVER,N
638,Aerovias Ejecutivas,,,OVI,VIAS EJECUTIVAS,N
639,Aero Servicio Pity,,,PTD,PITY,N
640,Aero Copter,,,PTE,,N
641,Rossiya-Russian Airlines,Pulkovo Aviation Enterprise,FV,SDM,PULKOVO,Y
642,Air Pal,,,PLL,AIRPAL,N
643,Air Pullmantur,,,PLM,PULLMANTUR,N
644,Aviaexpress,,RX,AEH,Avex,N
645,Aviones Para Servirle,,,PSG,SERVIAVIONES,N
646,Avio Sluzba,,,SLU,AVIO SLUZBA,N
647,Air Scorpio,,,SCU,SCORPIO UNIVERS,N
648,Air Spirit,,,SIP,AIR SPIRIT,N
649,Alatau Airlines,,,BMV,OLIGA,N
650,Aviateca,,,GUG,AVIATECA,N
651,Aroostook Aviation,,,PXX,PINE STATE,N
652,Aeropycsa,,,PYC,AEROPYCSA,N
653,Association of Private Pilots of Kazakhstan,,,PVK,BORIS,N
654,The Amiri Flight,,,BAH,BAHRAIN,N
655,Aero Services,,,BAS,AEROSERV,N
656,Ababeel Aviation,,,BBE,BABEL AIR,N
657,Air Bashkortostan,,,BBT,AGYDAL,N
658,Ambulance Air Africa,,,MCY,MERCY,N
659,American Eagle Airlines,,MQ,EGF,EAGLE FLIGHT,Y
660,Aeropuelche,,,PUE,PUELCHE,N
661,Aeroput,,,PUT,,N
662,Azzurra Air,,,AZI,AZZURRA,N
663,Airshop,,FF,,,N
664,African Transport Trading and Investment Company,,ML,,,N
665,AD Aviation,,,VUE,FLIGHTVUE,Y
666,Aero Costa Taxi Aereo,,,XCT,AEROCOSTAXI,N
667,Aerovitro,,,VRO,AEROVITRO,N
668,Aerotaxi Villa Rica,,,VRI,VILLARICA,N
669,Aerovega,,,VEG,AEROVEGA,N
670,Aerovilla,,,VVG,AEROVILLA,N
671,Aerolineas Villaverde,,,VLR,VILLAVERDE,N
672,Aero Air,,,WIL,WILLIAMETTE,N
673,Aero Ejecutivos,,,VEJ,VENEJECUTIV,N
674,Aero Industries Inc,,,WAB,WABASH,N
675,Aero Servicios Vanguardia,,,VNG,VANGUARDIA,N
676,Aero Taxi Los Valles,,,VAD,VALLES,N
677,Aero Vilamoura,,,VMR,AERO VILAMOURA,N
678,Aero Virel,,,VLS,VIREL,N
679,Aeronautical Radio Inc,,,XAA,,N
680,Aerovuelox,,,VUO,AEROVUELOX,N
681,Aeronaves TSM,,,VTM,AERONAVES TSM,N
682,Air Ivoire,,VU,VUN,AIRIVOIRE,Y
683,Air Botswana,,BP,BOT,BOTSWANA,Y
684,Air-Rep,,,XPR,,N
685,Air Excel,,,XLL,TINGA-TINGA,N
686,Air Evans,,,VAE,AIR-EVANS,N
687,Air Sorel,,,WHY,AIR SOREL,N
688,Air Net Private Charter,,,WDR,WIND RIDER,N
689,Air Executive Charter,,,XEC,,N
690,Air Foyle,,GS,UPA,FOYLE,Y
691,Air Midwest,,,VTY,VICTORY,N
692,Air Tahiti,,VT,VTA,AIR TAHITI,Y
693,Air Urga,,3N,URG,URGA,N
694,Air Vardar,,,VDR,VARDAR,N
695,Air VIA,,VL,VIM,,Y
696,Air Walser,,,WLR,AIRWALSER,N
697,Aircompany Rosavia,,,URA,ROSAVIA,N
698,Aircraft Performance Group,,,XLB,,N
699,Airwaves Airlink,,,WLA,AIRLIMITED,N
700,Airways Corporation of New Zealand,,,XFX,AIRCORP,N
701,Airways,,,WAY,GARONNE,N
702,Airwings oy,,,WGS,AIRWINGS,N
703,Airkenya,,P2,XAK,SUNEXPRESS,N
704,Air-Lift Associates,,,WPK,WOLFPACK,N
705,Airtrans Ltd,,,VAB,,N
706,ARP 410 Airlines,,,URP,AIR-ARP,N
707,Auckland Regional Rescue Helicopter Trust,,,WPR,WESTPAC RESCUE,N
708,Aurora Airlines,,,URR,AIR AURORA,N
709,Austro Aereo,,,UST,AUSTRO AEREO,N
710,Aviation Partners,,,WLT,WINGLET,N
711,Avialift Vladivostok,,,VLV,VLADLIFT,N
712,Aviacion Comercial de America,,,VME,AVIAMERICA,N
713,Aviast Air,,,VVA,IALSI,N
714,Aviation North,,,WLV,WOLVERINE,N
715,Africa West,,FK,WTA,WEST TOGO,Y
716,Avient Air Zambia,,,VNT,AVIENT,N
717,Aviazur,,,VZR,IAZUR,N
718,Aviaprad,,,VID,AVIAPRAD,N
719,Avirex,,G2,VXG,AVIREX-GABON,N
720,Aviaexpress Aircompany,,,VXX,EXPRESSAVIA,N
721,AMR Services Corporation,,,XAM,ALLIANCE,N
722,Airline Operations Services,,,XAO,,N
723,Airlines 400,,,VAZ,REMONT AIR,N
724,ATRAN Cargo Airlines,,V8,VAS,ATRAN,Y
725,Ameravia,,,VAM,AMERAVIA,N
726,Angkor Air,,,VAV,AIR ANGKOR,N
727,AVB-2004 Ltd,,,VBC,AIR VICTOR,N
728,ASECNA,,,XKX,,N
729,AT and T Aviation Division,,,XAT,,N
730,Avalair,,,VAI,AIR AVALAIR,N
731,Averitt Air Charter,,,VRT,AVERITT,N
732,Avensa,,VE,AVE,Avensa,N
733,Avolar Aerolineas,,V5,VLI,AEROVOLAR,N
734,Avstar Aviation,,,VSA,STARBIRD,N
735,AVESCA,,,VSC,AVESCA,N
736,Aviaprom Enterprises,,,XAV,AVIAPROM,N
737,Avia Trans Air Transport,,,VTT,VIATRANSPORT,N
738,Aviostart AS,,,VSR,AVIOSTART,N
739,Aviacao Transportes Aereos e Cargas,,,VTG,ATACARGO,N
740,Assistance Aeroportuaire de L'Aeroport de Paris,,,XJA,,N
741,American Flight Service Systems,,,XFS,,N
742,AASANA,,,XXV,,N
743,Australian air Express,,,XME,AUS-CARGO,N
744,AMS Group,,,XMG,,N
745,Air Caraibes Atlantique,,,CAJ,CAR LINE,N
746,Air China Cargo,,,CAO,AIRCHINA FREIGHT,N
747,Aerovias Caribe,,,CBE,AEROCARIBE,N
748,Aerotaxi del Cabo,,,CBO,TAXI CABO,N
749,Air Columbus,,,CBS,AIR COLUMBUS,N
750,Aero Cabo,,,CBV,CABOAEREO,N
751,Air China,,CA,CCA,AIR CHINA,Y
752,Aerocardal,,,CDA,CARDAL,N
753,Aero Condor Peru,,Q6,CDP,CONDOR-PERU,Y
754,Aerotrans,,,CDU,,N
755,Airline Skol,,,CDV,SKOL,N
756,Aerofan,,,CFF,AEROFAN,N
757,ACEF,,,CFM,ACEF,N
758,Africa One,,,CFR,,N
759,Aero Calafia,,,CFV,CALAFIA,N
760,Air Cargo Belize,,,CGB,CARGO BELIZE,N
761,Aero Clube Do Algarve,,,CGV,CLUBE ALGARVE,N
762,Air Great Wall,,,CGW,CHANGCHENG,N
763,Aircompany Chaika,,,CHJ,AIR CHAIKA,N
764,Air Charter Services,,,CHR,ZAIRE CHARTER,N
765,Air Charter Professionals,,,CHV,CHARTAIR,N
766,Asia Continental Airlines,,,CID,ACID,N
767,Arctic Circle Air Service,,5F,CIR,AIR ARCTIC,N
768,Aviation Charter Services,,,CKL,CIRCLE CITY,N
769,Aerovias Castillo,,,CLL,AEROCASTILLO,N
770,Aero Club De Portugal,,,CLP,CLUB PORTUGAL,N
771,Air Care Alliance,,,CMF,COMPASSION,N
772,Aero Continente Dominicana,,,CND,CONDOMINICANA,N
773,Air Toronto,,,CNE,CONNECTOR,N
774,Aquila Air,,,CNH,CHENANGO,N
775,Air Consul,,,CNU,AIR CONSUL,N
776,Allcanada Express,,,CNX,CANEX,N
777,ATS Private Company,,,CPF,TECHSERVICE,N
778,Air Corridor,,QC,CRD,AIR CORRIDOR,N
779,Air Central,,NV,CRF,AIR CENTRAL,N
780,Air Cruzal,,,CRJ,AIR CRUZAL,N
781,Aerotransportes Corporativos,,,CRP,AEROTRANSCORP,N
782,Air Creebec,,YN,CRQ,CREE,N
783,Aero Charter and Transport,,,CTA,CHAR-TRAN,N
784,Air Tenglong,,,CTE,TENGLONG,N
785,Aerlineas Centauro,,,CTR,CENTAURO,N
786,Aerocuahonte,,,CUO,CUAHONTE,N
787,Air Chathams,,CV,CVA,CHATHAM,Y
788,Air Marshall Islands,,CW,CWM,AIR MARSHALLS,Y
789,Australian Customs Service,,,CWP,COASTWATCH,N
790,Air One Cityliner,,,CYL,CITYLINER,N
791,Air Transport,,,CYO,COYOTE,N
792,Access Air,,ZA,CYD,CYCLONE,Y
793,Aerocheyenne,,,CYE,AEROCHEYENNE,N
794,Air Algerie,,AH,DAH,AIR ALGERIE,Y
795,Aerovias DAP,,,DAP,DAP,N
796,Air Alpha,,,DBA,DOUBLE-A,N
797,Air Niagara Express,,,DBD,AIR NIAGARA,N
798,Aviation Defense Service,,,DEF,TIRPA,N
799,Air Service Groningen,,,DEG,DEGGER,N
800,Adam Air,,KI,DHI,ADAM SKY,Y
801,Astar Air Cargo,,ER,DHL,DAHL,N
802,Archer Aviation,,,DHM,ARCHER,N
803,Aeromedica,,,DIC,AEROMEDICA,N
804,Aerodin,,,DIN,AERODIN,N
805,Antinea Airlines,,HO,DJA,ANTINEA,N
806,Air Djibouti,,,DJU,AIR DJIB,N
807,Air Dolomiti,,EN,DLA,DOLOMOTI,Y
808,Aero Modelo,,,DLS,AEROMODELO,N
809,Aerolineas Del Sur,,,DLU,DEL SUR,N
810,Aerodinamica de Monterrey,,,DMC,DINAMICAMONT,N
811,Aeroservicios Dinamicos,,,DMI,AERODINAMICO,N
812,Aerotaxis Dosmil,,,DML,,N
813,Aerodespachos De El Salvador,,,DNA,AERODESPACHOS,N
814,Aeroynamics Malaga,,,DNC,FLYINGOLIVE,N
815,Aerodynamics Incorporated,,,DNJ,DYNAJET,N
816,Aeroflot-Don,,D9,DNV,DONAVIA,Y
817,Air Madrid,,NM,DRD,ALADA AIR,Y
818,Airways Flight Training,,,DRM,DARTMOOR,N
819,Aeronaves Del Noreste,,,DRO,AERONORESTE,N
820,Addis Air Cargo Services,,,DSC,ADDIS CARGO,N
821,Aero Algarve,,,DSK,SKYBANNER,N
822,Aex Air,,,DST,DESERT,N
823,Aero Davinci International,,,DVI,AERO DAVINCI,N
824,Aero Dynamics,,,DYN,AERO DYNAMIC,N
825,Aeroservicios Ecuatorianos,,,EAE,AECA,N
826,Aero-Pyrenees,,,EAP,AERO-PYRENEES,N
827,Air Transport,,,EAT,TRANS EUROPE,N
828,Aero Airlines,,EE,EAY,REVAL,N
829,Aero Ejecutivo De Baja California,,,EBC,CALIXJET,N
830,Air City,,4F,ECE,AIRCITY,N
831,Aero Ejecutivos RCG,,,ECG,EJECTUIVOS RCG,N
832,Aeronautica Castellana,,,ECL,AERO CASTELLANA,N
833,Aerolineas Comerciales,,,ECM,AERO COMERCIALES,N
834,Aerolineas Nacionales Del Ecuador,,,EDA,ANDES,N
835,Air Este,,,EET,AESTE,N
836,Air Mana,,,EFC,FLIGHT TAXI,N
837,Aer Lingus,,EI,EIN,SHAMROCK,Y
838,Aeroservicios Ejecutivos Corporativos,,,EJP,EJECCORPORATIVOS,N
839,Alpi Eagles,,E8,ELG,ALPI EAGLES,N
840,Arrendoora y Transportadora Aerea,,,END,ARRENDADORA,N
841,Eliossola,,,EOS,ELIOSSOLA,N
842,Shenzhen Donghai Airlines,,,EPA,DONGHAI AIR,N
843,Aeronaves Del Noroeste,,,ENW,AERONOR,N
844,Airailes,,,EOL,EOLE,N
845,Aero Ermes,,,EOM,AERO ERMES,N
846,Aero Transportes Empresariales,,,EPL,EMPRESARIALES,N
847,Epps Air Service,,,EPS,EPPS AIR,N
848,Aero Empresarial,,,EPE,AEROEMPRESARIAL,N
849,Air S,,KY,EQL,EQUATORIAL,N
850,Avianergo,,,ERG,AVIANERGO,N
851,Aero Servicios Regiomontanos,,,ERI,ASERGIO,N
852,Aerosec,,,ERK,AEROSEC,N
853,Aeromaan,,,ERM,EOMAAN,N
854,Aerosaba,,,ESB,AEROSABA,N
855,Avitat,,,ESO,,N
856,Aerolineas Ejecutivas Del Sureste,,,ESU,ALESUR,N
857,Aeronautica Le Esperanza,,,ESZ,ESPERANZA,N
858,ATTICO,,,ETC,TRANATTICO,N
859,Aero Siete,,,ETE,AEROSIETE,N
860,Air Atlanta Europe,,,EUK,SNOWBIRD,N
861,Air Evex,,,EVE,SUNBEAM,N
862,Aeronautical Academy of Europe,,,EVR,DIANA,N
863,Air Exchange,,,EXG,EXCHANGE,N
864,Atlantic Helicopters,,,FAC,FAROECOPTER,N
865,Argentine Air Force,,,FAG,FUAER,N
866,Air Fiji,,PC,FAJ,FIJIAIR,N
867,AF-Air International,,,FAN,FANBIRD,N
868,Aviation Data Systems,,,FBW,,N
869,Air Carriers,,,FCI,FAST CHECK,N
870,Aerofrisco,,,FCO,AEROFRISCO,N
871,Alfa 4,,,FCU,,N
872,African Airlines,,,FDA,AIR SANKORE,N
873,African Medical and Research Foundation,,,FDS,FLYDOC,N
874,Aero Freight,,,FGT,FREIAERO,N
875,Aerosafin,,,FIC,AEROSAFIN,N
876,Air Finland,,OF,FIF,AIR FINLAND,Y
877,Aerodata Flight Inspection,,,FII,FLIGHT CHECKER,N
878,Airfix Aviation,,,FIX,AIRFIX,Y
879,Air Pacific,,FJ,FJI,PACIFIC,Y
880,Air Falcon,,,FLD,,N
881,Atlantic Airways,,RC,FLI,FAROELINE,Y
882,Air Florida,,QH,FLZ,AIR FLORIDA,Y
883,Air Fret De Mauritanie,,,FMT,,N
884,Avio Nord,,,FNM,,N
885,Aeroflota Del Noroeste,,,FNO,RIAZOR,N
886,Aero Fenix,,,FNX,AERO FENIX,N
887,Ford Motor Company,,,FRD,FORD,N
888,African Company Airlines,,,FPY,AFRICOMPANY,N
889,Afrijet Airlines,,,FRJ,AFRIJET,N
890,Afrika Aviation Handlers,,,FRK,AFRIFAST,N
891,Afrique Chart'air,,,FRQ,CHARTER AFRIQUE,N
892,Aerofreight Airlines,,,FRT,,N
893,Aereos Limited,,,FST,FAST TRACK,N
894,Air Affaires Tchad,,,FTC,AFFAIRES TCHAD,N
895,ABC Bedarsflug,,,FTY,FLY TYROL,N
896,Air Iceland,,NY,FXI,FAXI,Y
897,Air Philippines,,2P,GAP,ORIENT PACIFIC,Y
898,Aerogaucho,,,GAU,AEROGAUCHO,N
899,Aero Business Charter,,,GBJ,GLOBAL JET,N
900,Atlantic Airlines,,,GBN,ATLANTIC GABON,N
901,Aeronor,,,GCF,AEROCARTO,N
902,Aerogem Cargo,,,GCK,AEROGEM,N
903,Aerovias del Golfo,,,GFO,AEROVIAS GOLFO,N
904,Aeronautica,,,GGL,GIRA GLOBO,N
905,Air Georgian,,ZX,GGN,GEORGIAN,N
906,Aviance,,,GHL,HANDLING,N
907,Air Ghana,,,GHN,AIR GHANA,N
908,African International Transport,,,GIL,AFRICAN TRANSPORT,N
909,Air Guinee Express,,2U,GIP,FUTURE EXPRESS,Y
910,Africa Airlines,,,GIZ,AFRILENS,N
911,Air Gemini,,,GLL,TWINS,N
912,Aero Charter,,,GLT,GASLIGHT,N
913,Aguilas Mayas Internacional,,,GME,MAYAN EAGLES,N
914,Aerotaxis Guamuchil,,,GMM,AEROGUAMUCHIL,N
915,Aeroservicios Gama,,,GMS,SERVICIOS GAMA,N
916,Amber Air,,0A,GNT,GINTA,N
917,Alberta Government,,,GOA,ALBERTA,N
918,Air Scotland,,,GRE,GREECE AIRWAYS,N
919,Air Georgia,,DA,GRG,AIR GEORGIA,N
920,Air Cargo Center,,,GRI,,N
921,Air Greenland,,GL,GRL,GREENLAND,Y
922,Allegro,,LL,GRO,ALLEGRO,N
923,Agroar - Trabalhos Aereos,,,GRR,AGROAR,N
924,Aircompany Grodno,,,GRX,GRODNO,N
925,Airlift Alaska,,,GSP,GREEN SPEED,N
926,Agrocentr-Avia,,,GSV,AGRAV,N
927,Altin Havayolu Tasimaciligi Turizm Ve Ticaret,,,GTC,GOLDEN WINGS,N
928,Atlas Air,,5Y,GTI,GIANT,Y
929,Aerotaxi Grupo Tampico,,,GTP,GRUPOTAMPICO,N
930,Aerotaxis de Aguascalientes,,,GUA,AGUASCALIENTES,N
931,Air Guyane,,GG,GUY,GREEN BIRD,Y
932,Air Victoria Georgia,,,GVI,IRINA,N
933,Air D'Ayiti,,H9,HAD,HAITI AVIA,N
934,Air Comores International,,GG,HAH,AIR COMORES,N
935,Air Taxi,,,HAT,TAXI BIRD,N
936,Aerohein,,,HEI,AEROHEIN,N
937,Atlantic Air Lift,,,HGH,HIGHER,N
938,Atlantic Airlines de Honduras,,,HHA,ATLANTIC HONDURAS,N
939,Aviacion Ejecutiva De Hildago,,,HID,EJECUTIVA HIDALGO,N
940,Air Haiti,,,HJA,AIRHAITI,N
941,Al Rais Cargo,,,HJT,AL-RAIS CARGO,N
942,Air-Invest,,,HKH,HAWKHUNGARY,N
943,Air Tahoma,,,HMA,TAHOMA,N
944,Air Nova,,,HMT,HAMILTON,N
945,Aero Homex,,,HOM,AERO HOMEX,N
946,Almiron Aviation,,,HPO,ALMIRON,N
947,Avinor,,,HQO,,N
948,Airlink Airways,,,HYR,HIGHFLYER,N
949,Air Horizon,,8C,HZT,HORIZON TOGO,N
950,AC Insat-Aero,,,IAE,,N
951,Air Inter Cameroun,,,ICM,INTER-CAMEROUN,N
952,Air Lift,,,IFI,HELLAS LIFT,N
953,Aero Survey,,,IKM,GHANA SURVEY,N
954,Aero Airline,,,ILK,ILEK,N
955,Airtime Charters,,,IME,AIRTIME,N
956,Aerotaxis Cimarron,,,IMN,TAXI CIMARRON,N
957,Aero International,,,INA,AERO-NACIONAL,N
958,Aeroingenieria,,,ING,AEROINGE,N
959,Aeroservicios Intergrados de Norte,,,INO,INTENOR,N
960,Airpull Aviation,,,IPL,IPULL,N
961,Arvand Airlines,,,IRD,ARVAND,N
962,Atlas Aviation Group,,,IRH,ATLAS AVIA,N
963,Aram Airline,,,IRW,ARAM,N
964,Aria Tour,,,IRX,ARIA,N
965,Aerotaxi,,,ITE,AEROTAXI,N
966,Avita-Servicos Aereos,,,ITF,AIR AVITA,N
967,Aero Citro,,,ITO,AERO CITRO,N
968,Air Executive,,,IVE,COMPANY EXEC,N
969,Aviainvest,,,IWS,,N
970,Air Bagan,,W9,JAB,AIR BAGAN,Y
971,Aerojal,,,JAD,AEROJAL,N
972,Airlink,,,JAR,AIRLINK,N
973,Ambjek Air Services,,,JEE,AMBJEK AIR,N
974,Avfinity,,,UTX,,N
975,Alexandair,,,JMR,ALEXANDAIR,N
976,Air Jamaica Express,,,JMX,JAMAICA EXPRESS,N
977,Air Swift Aviation,,,JOA,,N
978,Aerojobeni,,,JOB,JOBENI,N
979,Atyrau Air Ways,,IP,JOL,EDIL,N
980,Aerosmith Aviation,,,JPR,JASPER,N
981,Arrendamiento de Aviones Jets,,,JTS,AVIONESJETS,N
982,Aero Juarez,,,JUA,JUAREZ,N
983,Air Canada Jazz,,QK,JZA,JAZZ,Y
984,Asia Aero Survey and Consulting Engineers,,,KAA,AASCO,N
985,Air Kirovograd,,,KAD,AIR KIROVOGRAD,N
986,Air Mach,,,KAM,ICO-AIR,N
987,Air Kufra,,,KAV,AIRKUFRA,N
988,Arkhabay,,,KEK,ARKHABAY,N
989,Aero Charter Krifka,,,KFK,KRIFKA AIR,N
990,Air Kraft Mir,,,KFT,AIR KRAFT MIR,N
991,Air Concorde,,,KGD,CONCORDE AIR,N
992,Alexandria Airlines,,,KHH,,N
993,Afit,,,KIE,TWEETY,N
994,Air South,,,KKB,KHAKI BLUE,N
995,Atlasjet,,KK,KKK,ATLASJET,Y
996,Air Mali International,,,KLB,TRANS MALI,N
997,Aerokaluz,,,KLZ,AEROKALUZ,N
998,Air Koryo,,JS,KOR,AIR KORYO,Y
999,Araiavia,,,KOY,ALEKS,N
1000,AeroSucre,,,KRE,AEROSUCRE,N
1001,Air Kokshetau,,,KRT,KOKTA,N
1002,Air Kissari,,,KSI,KISSARI,N
1003,Aeronavigaciya,,,KTN,AERONAVIGACIYA,N
1004,Alliance Avia,,,KVR,KAVAIR,N
1005,Av Atlantic,,,KYC,DOLPHIN,N
1006,Air Astana,,KC,KZR,ASTANALINE,Y
1007,Aerovias De Lagos,,,LAG,AEROLAGOS,N
1008,Albanian Airlines,,LV,LBC,ALBANIAN,Y
1009,Albisa,,,LBI,ALBISA,N
1010,Albatros Airways,,,LBW,ALBANWAYS,N
1011,Aerolineas Aereas Ejecutivas De Durango,,,LDG,DURANGO,N
1012,Aerologic,,,LDL,,N
1013,Al-Donas Airlines,,,LDN,ALDONAS AIR,N
1014,Aero Lider,,,LDR,AEROLIDER,N
1015,Aleem,,,LEM,,N
1016,Aerolineas Ejecutivas,,,LET,MEXEJECUTIV,N
1017,Air Alfa,,,LFA,,Y
1018,Aero Control Air,,,LFC,LIFE FLIGHT CANADA,N
